age,type_employer,fnlwgt
26,Private,113912
54,Private,106193
36,Private,115493
31,Private,161783
35,Private,185903
28,Private,243465
28,Private,126879
62,Private,174097
56,Local-gov,183803
74,?,181363
32,?,289996
33,Private,307978
44,Private,72473
50,Private,260754
48,Private,173171
48,Local-gov,22831
19,Private,308753
68,Self-emp-inc,171544
51,Private,83251
20,?,273592
58,Private,105711
46,Private,105168
25,?,300417
31,?,22284
25,Private,191764
40,Private,331357
44,Private,230041
43,Private,339442
50,Private,340127
55,Private,241696
30,Private,143114
32,Private,113814
66,Self-emp-inc,278348
46,Self-emp-inc,155160
26,Private,219999
42,Private,143569
30,Private,86086
38,Private,98966
28,Private,52417
18,Private,109728
30,Private,222566
37,Private,32584
36,?,28858
20,Self-emp-not-inc,90703
17,?,783074
68,Local-gov,69476
53,Private,160292
41,Private,33904
51,Private,119812
38,Private,110430
28,Private,89700
26,Private,166171
29,Self-emp-inc,181333
50,Federal-gov,209203
45,Private,201780
23,Private,98403
45,Private,348323
25,Private,156175
23,Private,77446
37,Private,176859
22,Private,254425
19,Private,35913
33,Self-emp-inc,223257
18,Private,89262
39,Private,107124
27,Private,144861
33,State-gov,33794
38,Local-gov,117190
26,Private,182000
32,Private,181721
43,Private,127677
52,Private,193392
40,Private,147522
46,Private,37954
35,Private,178849
23,Self-emp-inc,47457
39,Federal-gov,339633
37,Private,199544
43,Private,73649
44,Self-emp-not-inc,180978
37,Private,107443
53,?,119255
64,Local-gov,140957
29,Private,191632
36,Private,216198
21,Private,345463
32,Private,217531
48,Local-gov,248665
19,Private,303497
32,Private,226344
48,Private,32571
46,Private,42834
28,Self-emp-inc,27593
72,Private,50819
50,Private,82643
37,Local-gov,189153
48,Private,260052
36,Private,235975
27,Federal-gov,189121
55,Private,205607
32,Private,465856
39,Self-emp-inc,27102
26,State-gov,307671
24,Private,455717
28,Private,134002
36,Self-emp-not-inc,125892
49,Private,289977
28,Self-emp-inc,168469
52,Private,441537
59,Private,85473
52,Private,177731
34,Private,228590
46,Federal-gov,35619
77,Private,126174
49,Self-emp-not-inc,223168
32,Private,270303
30,Private,244706
48,Self-emp-inc,125539
53,Private,116630
32,Private,405331
38,Private,29681
36,Private,223619
28,Private,58478
49,Private,89346
26,Local-gov,222187
37,Federal-gov,193293
42,?,52259
32,Private,183611
58,Private,100095
20,Private,402814
58,Private,55116
24,Private,146301
81,Private,39257
46,Private,172465
22,Private,348992
17,?,13492
19,Private,371758
56,Private,168800
39,Private,55598
55,Federal-gov,234137
29,Private,273047
31,Private,87763
60,Private,141366
25,Private,161333
25,Private,110090
38,Local-gov,191146
52,Private,121969
69,Self-emp-not-inc,175048
54,Local-gov,106701
21,?,177043
28,?,290846
19,Private,345400
65,Local-gov,228838
51,Local-gov,229211
40,Private,356510
21,Private,169453
20,?,192848
17,Private,22115
25,Local-gov,297351
27,Private,170844
34,Private,400924
38,Private,90255
34,Private,353684
67,Private,89200
67,Private,204358
40,Federal-gov,228523
17,Private,451721
40,Local-gov,145916
44,Self-emp-inc,142139
23,State-gov,91771
18,Private,334315
42,Private,301591
63,Self-emp-not-inc,19291
66,Private,396839
58,Local-gov,244657
61,Private,307617
40,Self-emp-inc,317727
55,Local-gov,223272
27,Private,334404
19,Private,103964
18,Private,162456
33,Self-emp-not-inc,236784
20,?,348057
59,Local-gov,164288
44,Private,159830
28,Private,78658
45,Private,279849
52,Local-gov,112410
34,Federal-gov,92571
51,Self-emp-inc,156530
23,Private,107766
19,Private,170827
32,Private,166145
28,Private,95373
32,Private,303534
36,Private,199134
41,Private,347487
17,Private,123557
69,Private,92653
36,Private,128802
46,Local-gov,331890
43,Local-gov,158408
18,Private,117414
23,Local-gov,380850
38,Private,30672
52,Self-emp-inc,323454
35,Private,196850
38,Private,53771
30,Private,219396
30,Self-emp-inc,84357
29,Private,233892
51,Private,191667
46,Private,171818
26,Private,386139
60,?,41471
49,Private,166065
36,Private,254325
28,Private,257590
36,Private,153254
69,Private,146484
42,Local-gov,56488
18,Private,93380
33,Private,193339
43,Private,353681
45,Private,208265
53,Self-emp-not-inc,264156
24,Private,223457
30,Private,283008
38,Private,91212
53,Local-gov,228721
18,Private,354318
38,Private,44714
52,Federal-gov,163151
29,Private,162054
30,Private,60781
62,Private,186314
42,Private,180130
45,Private,195994
37,Private,238262
20,Private,50146
26,Private,345564
41,Private,167908
19,Private,231820
56,Private,253026
45,Self-emp-inc,232160
33,Private,215994
45,Private,191243
27,?,80006
39,Private,233144
34,Private,229001
21,?,178126
31,Self-emp-inc,303153
24,Private,105782
20,?,289584
31,Private,347596
42,Private,128579
36,Private,400837
64,Local-gov,16114
29,Private,227240
45,Federal-gov,19598
30,Private,189340
25,Self-emp-not-inc,202168
28,Private,324288
59,Private,113209
31,State-gov,50823
35,Private,202865
52,Private,213474
29,Private,149793
25,Private,131649
26,Private,75611
29,?,345796
55,Private,186242
21,Private,115449
30,Private,115535
33,Private,251709
46,Private,191455
45,Private,173723
32,Self-emp-not-inc,35355
19,Local-gov,240984
17,?,28648
45,Private,232709
42,Self-emp-inc,154355
42,Private,98099
36,Private,81466
41,Private,175516
32,Private,114837
45,Self-emp-inc,190237
53,Private,154188
28,Private,445348
34,Private,318726
38,Private,49789
17,Private,281778
49,Private,165615
55,Private,174239
29,Private,149344
64,Private,95023
23,Self-emp-not-inc,120027
45,Private,354859
36,Private,99117
31,Private,26348
30,Local-gov,170472
34,Private,285426
37,Private,164007
30,Private,195156
22,Private,397751
46,Federal-gov,25865
25,Private,254749
37,Self-emp-inc,35674
58,Private,335985
29,Private,142242
35,Self-emp-not-inc,262527
41,Private,147430
29,Federal-gov,24560
49,Private,24727
65,Federal-gov,161092
49,Private,113904
17,Local-gov,462959
31,Private,37357
26,Private,206185
25,Private,192526
26,Private,357374
19,Private,417086
25,Private,55189
55,Self-emp-inc,208030
43,Self-emp-inc,35274
57,Private,147952
22,Private,35838
52,Local-gov,179671
41,Private,203696
56,Federal-gov,301768
27,Private,37696
28,Private,70401
47,Private,329106
46,Private,696258
53,Private,240964
47,Private,237424
21,Private,272499
32,Federal-gov,207861
39,Self-emp-inc,274893
25,Private,35984
27,Private,91908
25,Private,160784
17,Private,210892
50,Private,207066
44,Local-gov,156478
40,Private,290751
26,Private,166666
59,Private,54081
55,Federal-gov,101600
33,?,333242
25,Private,148292
36,State-gov,23428
20,Self-emp-not-inc,40735
51,Private,326264
40,Local-gov,245134
47,Local-gov,255750
43,Self-emp-not-inc,380905
44,Federal-gov,209681
22,?,249251
42,Private,140314
43,Local-gov,173142
20,Private,186398
34,Local-gov,136874
20,Private,127252
40,Self-emp-inc,139821
46,Private,186419
28,Private,41318
28,Private,113040
28,?,128411
49,Federal-gov,327507
51,Private,312752
51,Private,166430
46,Self-emp-inc,160651
39,Private,91716
51,Local-gov,299340
34,Private,370204
62,Local-gov,66298
44,Private,34556
43,Private,193511
28,Local-gov,299397
59,Federal-gov,47616
34,?,226728
34,State-gov,136895
48,Private,137269
28,Private,179848
24,Private,24088
47,Federal-gov,334812
27,Private,73435
32,Private,293927
42,Private,189862
57,Local-gov,219332
44,Federal-gov,177884
50,Private,56965
22,?,43261
17,Private,183525
52,Private,164577
47,Local-gov,201210
28,Private,150961
40,Private,170546
59,Self-emp-inc,181803
18,Private,171329
53,Private,276675
61,Private,103934
54,Private,288532
27,Private,319923
28,Never-worked,66376
19,Private,246748
33,Private,226074
45,Federal-gov,211023
17,Private,131348
54,Private,52440
17,Private,168054
29,Private,127381
27,Private,116938
43,Private,34531
44,Private,351326
55,Local-gov,110066
24,Self-emp-not-inc,293304
33,Private,212293
44,Private,186421
43,Local-gov,114236
41,Self-emp-not-inc,48198
17,?,173145
62,Private,94360
44,State-gov,110490
48,Federal-gov,235589
33,Private,96408
34,Private,178822
68,Self-emp-inc,20986
32,Private,271869
38,Private,86181
42,Private,158006
24,Private,405550
44,Private,118260
27,Private,64373
35,State-gov,37446
61,Federal-gov,172209
65,Private,43980
29,State-gov,149967
29,?,205580
62,Local-gov,136141
45,Private,161262
55,Federal-gov,217643
17,Local-gov,113498
23,Private,112221
21,Private,108897
51,Local-gov,199033
27,Private,237820
34,Private,149234
57,Private,184637
36,Private,464074
41,Private,237351
30,Private,161144
60,?,250463
39,Private,283162
50,Private,25365
57,Federal-gov,299827
29,?,36671
45,Private,109108
34,Federal-gov,298260
23,Self-emp-inc,170140
24,Private,101626
35,Private,230135
26,Private,168257
32,Private,138858
17,Private,306374
30,Private,243864
44,Local-gov,164485
17,Local-gov,173685
41,Private,366315
57,?,244162
38,Self-emp-inc,200920
44,Private,135306
17,Private,176677
53,Self-emp-inc,100432
33,Private,118215
32,Private,250690
40,Local-gov,35018
55,Local-gov,131252
42,Private,327644
33,Self-emp-not-inc,171298
40,Local-gov,117447
67,Private,100072
28,Private,173342
20,Self-emp-inc,168964
28,Private,116004
25,Private,351971
43,Private,88764
43,Private,31038
36,Self-emp-not-inc,296098
18,Local-gov,115468
23,Federal-gov,56314
28,Private,262717
22,Private,360942
27,Private,126853
17,Private,137457
25,Private,92808
22,Private,225943
58,Private,394407
60,Federal-gov,85262
27,Private,131233
32,Private,168343
33,Private,54524
30,Private,189141
30,Private,157707
73,Private,25094
51,Private,289403
45,Self-emp-inc,46318
23,Local-gov,233128
36,Federal-gov,168601
46,Private,155374
42,Private,173738
39,Private,188198
37,Private,134879
30,Private,155451
20,Private,70171
17,Private,271585
46,Self-emp-inc,232689
41,Federal-gov,141749
60,Private,101151
50,Private,107745
23,?,200225
52,Private,92985
46,Self-emp-inc,48871
30,Private,269171
54,Self-emp-inc,115581
60,Private,389145
73,Self-emp-inc,213270
41,Private,85968
68,Local-gov,167686
51,Federal-gov,131913
19,Private,283035
63,Local-gov,113918
41,Private,202048
40,Private,201577
27,Private,31645
25,Private,79157
37,Private,185935
26,Private,412202
20,Private,157315
28,Private,181972
27,Federal-gov,213866
35,Local-gov,200100
33,Private,70674
32,Local-gov,343605
65,Private,335698
31,Private,216647
22,Private,229106
47,Private,203187
39,Private,18274
31,Private,173366
31,Private,242970
42,Private,70428
48,Private,113151
48,Private,192450
18,?,25887
45,Private,164112
33,Private,310442
27,Private,40247
62,Self-emp-not-inc,205132
28,Private,185401
48,Local-gov,216587
32,Private,325064
27,Private,250673
55,State-gov,165813
48,Private,105569
49,?,151275
29,Private,156065
36,Private,194720
36,Federal-gov,205271
24,Private,183003
31,Private,253876
46,Private,156855
29,Private,224853
20,Private,95405
25,?,189234
56,Local-gov,212100
53,Private,314608
31,Local-gov,330000
41,Private,300584
22,Federal-gov,173519
64,Private,49451
73,Self-emp-not-inc,116001
17,Private,242866
19,Private,189518
27,Private,129010
27,Private,38808
32,Private,136938
46,Private,87518
40,?,156132
39,Private,291250
68,?,178765
17,Private,47543
42,Private,149343
48,Local-gov,141681
30,Self-emp-not-inc,206385
36,Private,199683
26,Private,139884
20,Local-gov,423684
47,Private,25551
17,Self-emp-not-inc,50873
47,Private,98190
55,Local-gov,193723
65,Local-gov,121812
57,Private,313478
50,Private,165658
17,?,341394
27,Private,272926
26,?,267487
39,Private,344504
47,Self-emp-not-inc,49067
52,?,30266
73,Private,150319
34,Private,49245
25,Private,386112
42,Private,213859
61,Local-gov,195866
31,?,141532
23,?,321461
24,Private,182517
23,Private,180140
31,Private,200769
43,Private,91883
39,Private,122036
26,?,119636
46,Self-emp-inc,111441
38,Private,289811
54,Private,382163
26,Private,80293
50,Private,130559
29,Private,32534
36,Private,91441
18,Private,105628
38,Private,189386
37,Private,316417
26,Private,189366
41,Private,100172
21,Private,67411
17,Private,257574
30,Private,102116
40,Federal-gov,140723
41,Self-emp-not-inc,133991
61,Private,134599
44,Private,140597
25,Private,153311
44,Private,638593
37,Private,147779
29,Private,405447
38,Private,266412
56,Private,235903
55,Local-gov,159203
41,Private,315676
28,Private,215451
47,Private,37167
30,Self-emp-not-inc,63044
41,Private,173148
29,Private,387281
56,Private,138698
18,Private,50993
37,Private,337868
62,Self-emp-not-inc,129794
46,Private,329986
49,?,153496
58,?,211357
17,Private,190422
20,Self-emp-inc,22637
49,Private,246821
41,Federal-gov,107848
38,?,148583
48,Self-emp-not-inc,63088
42,Private,44161
20,Private,83324
28,Private,126565
28,Private,237012
17,?,311711
27,Self-emp-not-inc,290574
17,Private,35956
31,Private,50112
51,Federal-gov,45665
61,Private,243032
66,Federal-gov,213086
28,Self-emp-inc,160878
48,Private,166943
52,Self-emp-not-inc,201013
46,Local-gov,332169
48,Private,77652
40,Private,130393
77,Self-emp-inc,89355
32,Private,417199
23,Private,53003
40,Local-gov,89394
37,Private,351261
27,Local-gov,128077
32,Private,205954
58,Private,112421
23,Private,43561
43,Private,522274
38,Private,173502
36,Private,108614
49,Self-emp-not-inc,185065
24,Private,365476
18,Private,143133
25,Private,70592
31,Self-emp-not-inc,61956
45,Federal-gov,153783
49,Local-gov,274582
22,Private,122193
47,Private,155821
57,Private,141398
45,Private,152831
31,State-gov,378946
18,Private,200772
32,State-gov,67500
29,Private,305728
25,Private,93472
24,Private,171193
29,Private,262052
46,Private,118570
34,Private,116006
26,Local-gov,179046
51,Private,54159
39,Private,389732
29,Private,305063
51,?,171819
25,Private,335446
32,Self-emp-inc,228855
28,Private,188372
38,Private,208180
17,?,302854
28,Private,208883
49,Local-gov,88171
37,Federal-gov,42568
50,Private,309972
23,Private,30799
44,Private,220933
44,Private,194880
27,Private,133925
39,Private,269439
47,Private,190405
81,Federal-gov,252943
36,Private,158429
29,Local-gov,430431
27,Private,266186
42,Private,157909
52,Self-emp-inc,34922
39,Private,165457
26,Private,251726
55,Private,229072
37,Federal-gov,180067
43,Self-emp-not-inc,46790
19,?,162300
47,Private,212716
63,Private,182078
24,Federal-gov,188973
43,Private,159927
34,Private,284711
21,Private,366433
18,?,293945
37,Federal-gov,101747
32,Private,209816
56,Federal-gov,191570
33,Private,135332
30,Local-gov,31565
29,Private,370972
32,Federal-gov,273005
68,State-gov,95164
35,Private,85351
46,Private,151910
25,Private,271589
56,Private,236160
31,Private,417799
40,Private,194164
28,Private,192366
51,Self-emp-not-inc,116151
47,Private,214980
60,Federal-gov,95906
49,Private,168578
36,Federal-gov,186049
60,Private,398021
42,Private,167479
42,Private,179824
25,Local-gov,81671
42,Private,262386
59,Local-gov,117894
40,Private,308071
38,Private,152376
26,Private,149039
68,Self-emp-not-inc,287537
29,Private,25201
38,Private,166125
17,Private,278716
26,Private,221016
31,Private,40187
55,Local-gov,217608
40,Private,137129
18,Private,172029
26,?,396293
37,Private,228322
44,Federal-gov,141981
36,Private,54937
31,Self-emp-inc,43725
29,Private,180830
55,Private,325994
59,Private,122555
33,Private,323521
31,Self-emp-not-inc,251871
40,Private,121244
18,Private,135743
23,Local-gov,39875
47,Local-gov,261536
42,Private,197037
27,Self-emp-inc,217098
20,State-gov,126456
26,Self-emp-inc,181102
51,Private,101999
38,Federal-gov,216777
61,Private,175654
46,Private,420829
35,Private,44525
34,Private,276854
56,State-gov,197357
29,Private,255248
52,Self-emp-not-inc,154880
76,Local-gov,176680
21,?,300480
34,Private,160753
31,Private,212008
22,Private,211084
54,Private,131580
27,Private,213719
38,Private,78293
49,Self-emp-inc,197137
20,Private,84615
41,Self-emp-inc,140235
26,Private,274420
34,Self-emp-not-inc,280644
58,State-gov,90233
53,Self-emp-inc,198366
34,Private,191502
33,Private,170085
23,Private,110338
25,Private,213540
61,Self-emp-not-inc,93694
29,Federal-gov,408561
30,Private,204472
37,?,66502
32,Private,42481
23,Local-gov,233011
70,Private,177981
48,Private,259608
37,Private,341530
39,Private,269120
58,Private,62634
22,Private,365612
24,Private,197989
24,Private,511268
60,Private,91739
53,Private,131226
62,Self-emp-not-inc,203846
22,Private,301712
48,Private,171457
41,Private,169806
28,Private,277744
32,Private,89195
29,?,211471
28,Private,247188
19,Private,687385
20,?,358079
49,Private,145644
80,Private,171155
50,Federal-gov,145560
35,Self-emp-inc,157515
56,Federal-gov,156088
40,Private,241627
31,Private,334269
50,Private,95364
21,Self-emp-inc,254370
19,Private,291072
44,Private,382712
36,Local-gov,168420
24,Private,178721
31,Private,263574
22,Self-emp-not-inc,163493
49,Private,52220
67,Private,137537
48,Federal-gov,88461
24,Self-emp-inc,326595
62,Private,114688
23,Private,30097
32,Private,357601
32,Private,173566
25,Private,237273
33,Private,209651
24,Private,42490
21,Local-gov,67801
59,?,188986
26,Private,162565
33,Private,134940
43,Private,187017
66,Self-emp-inc,40255
50,Self-emp-inc,146704
31,Self-emp-inc,370484
34,Private,364580
49,Self-emp-inc,243192
20,Self-emp-inc,277037
42,Federal-gov,331256
36,Private,276805
17,?,45325
21,Private,135040
40,Self-emp-inc,45594
28,Private,81355
50,Federal-gov,256902
40,Private,190493
35,Self-emp-inc,186128
26,Private,508053
26,Private,168262
63,Private,88076
26,Private,184184
17,?,242974
18,Private,280716
25,Private,144788
20,Private,163170
48,Private,138361
44,Private,125512
44,Private,195171
28,Private,111189
24,Private,244527
21,Federal-gov,160420
34,Private,23285
24,Private,188852
43,Federal-gov,306036
56,Private,232880
22,Self-emp-not-inc,160410
57,Local-gov,274118
75,Self-emp-not-inc,225071
48,Private,266907
26,?,236368
20,Self-emp-inc,263611
48,Private,98599
65,Private,103507
33,Private,348380
45,Self-emp-inc,200702
27,Private,277403
37,Self-emp-not-inc,45792
21,?,247634
18,Private,163752
49,Self-emp-not-inc,31494
34,Federal-gov,127107
23,?,338644
41,Private,177238
48,Local-gov,84121
37,Self-emp-inc,270512
24,Private,252466
17,Private,105006
35,Self-emp-inc,148835
76,Private,275049
48,Private,212962
64,?,203942
40,Self-emp-not-inc,153765
34,Private,359458
50,Private,156336
26,Private,141683
72,Self-emp-inc,219229
42,Private,369149
22,Private,429766
35,Private,127849
62,Self-emp-inc,282495
29,Private,298022
43,Self-emp-not-inc,173074
22,Private,187910
22,Private,116631
46,Federal-gov,174302
23,Private,358518
32,Private,273177
60,Private,216915
34,Private,71527
26,Private,286096
45,Private,394434
56,Private,102691
36,Self-emp-not-inc,41317
28,?,338903
48,Self-emp-not-inc,241078
37,Private,49494
57,?,259569
17,?,632443
39,Private,148701
29,Private,217759
39,Private,157906
51,Private,180340
40,Private,351492
53,Private,153100
52,Private,200073
25,?,82005
51,Private,56431
17,?,304725
62,Private,120824
35,Private,124238
21,Private,237412
30,Private,180654
46,Local-gov,241343
30,Private,231386
21,?,150130
71,Private,167272
43,Private,19660
76,State-gov,37269
29,Private,180870
39,Private,378803
23,Private,264771
25,Private,76733
50,Local-gov,129566
28,Private,159300
38,Private,158625
28,Self-emp-not-inc,319128
34,Private,78747
34,Private,87618
41,Private,154682
45,Local-gov,259201
39,Local-gov,323919
51,Private,192858
67,Private,274449
23,Private,327789
37,Private,226999
61,Local-gov,48840
17,Private,157484
56,Local-gov,108653
43,Federal-gov,36132
34,Private,353981
31,Private,204081
69,Private,287422
54,Private,78248
40,Private,246853
29,Private,228757
40,Local-gov,195702
31,Local-gov,813979
19,Private,29919
35,Private,329025
25,?,323836
43,Local-gov,200367
25,Private,121503
40,Private,103696
19,Private,124825
23,?,155443
43,Private,55171
48,Private,136074
28,Private,129432
54,Local-gov,153591
24,Private,313757
19,Private,50452
59,Private,126279
39,Private,150511
23,Private,148008
32,Local-gov,133222
27,Private,329635
31,Local-gov,26469
39,Local-gov,354373
32,Private,103803
34,Private,156961
49,Without-pay,214077
80,Self-emp-inc,44580
50,Private,199463
30,Private,41579
60,Local-gov,198350
42,Private,47430
34,Self-emp-inc,33606
28,Private,171474
26,Private,178520
20,Private,46993
37,Private,135924
18,Private,162117
35,Private,267057
60,Private,13492
45,Private,29022
28,Private,166087
49,Private,91253
22,Private,359032
64,Self-emp-not-inc,293622
39,Self-emp-not-inc,250756
27,Private,252477
39,Private,159170
46,Self-emp-inc,32697
45,Private,51332
19,Private,708522
17,Local-gov,321438
45,Self-emp-not-inc,184537
22,?,160128
30,Private,176925
22,Private,39590
57,Private,100954
44,Private,209082
27,?,213859
20,Private,41935
29,Private,94975
38,Federal-gov,80104
41,Local-gov,359129
29,Self-emp-not-inc,275896
28,Private,251411
48,Federal-gov,53379
49,Private,160825
61,Private,124082
20,Private,229582
26,Private,143342
51,Private,135196
45,Private,223992
35,Private,96416
39,Self-emp-inc,142792
40,Private,243095
32,Self-emp-inc,27340
55,Private,357079
29,Private,160970
50,Self-emp-inc,222608
29,Private,128681
48,Private,111569
35,Private,34471
53,Private,204987
28,Private,257010
25,Private,199397
60,Local-gov,162647
44,Private,67067
48,Private,381150
41,Federal-gov,269817
54,Self-emp-inc,130053
41,Private,206913
28,Private,176440
22,Private,386680
32,Federal-gov,147836
44,Private,395049
60,Self-emp-not-inc,20103
18,Private,323189
33,Private,185266
42,Self-emp-inc,166833
38,Self-emp-inc,112478
54,?,187129
24,?,180847
48,Private,290288
27,?,188142
17,Private,255694
75,Self-emp-inc,177627
64,?,335251
50,?,337400
20,Private,118136
45,Private,362030
70,Private,39059
35,Private,144640
46,Private,125641
29,Private,81990
35,Local-gov,169926
28,Private,125122
61,Private,79738
27,Private,146457
28,Private,163630
54,?,36281
57,Private,158029
19,Private,306487
61,Private,175083
28,Private,289547
46,Private,388787
56,Private,312433
19,Private,206989
58,Private,136149
50,Federal-gov,129935
21,Self-emp-not-inc,369969
42,Private,34312
53,Private,159706
26,Private,137946
40,Private,179923
63,Private,193236
59,Private,173262
35,Private,187841
42,Self-emp-inc,198827
21,Private,67266
48,Private,90123
40,Private,394376
51,Private,201168
26,Private,380478
30,Private,56772
35,Private,176530
19,Private,394599
34,Local-gov,197898
17,Private,170374
26,Self-emp-inc,152157
44,Private,43601
28,Private,42162
31,Private,292834
60,Private,361462
21,Private,128425
30,Private,159481
48,?,130432
24,Private,232921
25,?,237597
17,Private,108139
19,?,373982
31,Private,393867
30,Local-gov,233478
52,Self-emp-inc,75958
28,Private,216579
72,Private,135062
37,Private,160384
22,?,173530
28,Private,104256
35,Local-gov,230150
20,Private,29022
21,Private,113301
35,Private,304295
26,Self-emp-not-inc,104700
29,Self-emp-not-inc,106348
19,Private,142579
33,Local-gov,53529
24,State-gov,59281
17,Private,93467
42,Private,167429
34,Private,196571
19,Self-emp-not-inc,18709
36,Local-gov,344854
45,Federal-gov,20960
59,Private,426828
47,Local-gov,89997
42,Local-gov,168638
48,Private,397001
29,Local-gov,37033
23,Private,178673
32,Private,140019
43,Private,194741
28,Private,263761
38,Private,277941
45,Private,107091
41,Private,193777
62,Self-emp-inc,118211
28,Private,168222
21,Private,54235
48,Private,137800
35,Private,151120
20,Private,225648
41,Federal-gov,167718
41,Private,222070
31,Private,337800
52,Private,180432
62,State-gov,188434
17,State-gov,43749
27,Private,186756
32,Private,134073
31,Private,120083
39,Private,204142
53,Private,98052
27,Private,161807
46,Self-emp-inc,181760
24,Private,217943
18,Self-emp-not-inc,261618
32,Private,381051
51,Self-emp-not-inc,117850
50,?,166956
33,Private,223426
44,Private,177356
29,?,374931
38,Local-gov,251594
30,Private,144229
38,Federal-gov,69682
30,Private,99088
66,Private,115893
37,Private,207686
47,Private,29789
42,Self-emp-inc,147290
17,Private,77322
35,Private,155490
17,?,149319
28,Private,177487
33,Private,151696
35,State-gov,30513
23,Private,228236
31,Private,239517
44,Private,427378
52,Private,67456
63,Self-emp-inc,176424
17,Self-emp-not-inc,274820
55,Private,95372
35,Federal-gov,41078
18,?,373366
28,Private,331438
29,Self-emp-not-inc,131570
48,Private,319536
51,Federal-gov,33471
38,Private,126844
32,Private,179991
39,Self-emp-not-inc,29447
19,Private,157544
48,Self-emp-inc,354727
32,Private,47838
47,Self-emp-inc,126280
31,?,183413
46,Private,156650
41,Private,105218
64,State-gov,45462
43,Private,378854
27,Private,142662
34,Private,73044
35,Private,38742
40,Private,38794
23,Private,357019
44,Local-gov,314482
49,Private,171464
27,Private,27674
30,Private,176547
25,Private,199955
26,Private,138902
64,Self-emp-not-inc,174767
17,Private,56545
21,?,164159
20,Private,242769
27,Self-emp-inc,328816
26,Private,44452
48,Private,282344
18,?,230480
38,Local-gov,81398
27,Private,274551
59,Local-gov,74137
67,Self-emp-inc,187328
61,Private,293592
43,Private,198885
27,Private,124978
45,Private,162741
55,State-gov,188592
33,?,453693
42,Private,329425
41,Private,301778
32,Self-emp-not-inc,52441
30,?,84550
17,?,204922
44,Private,68726
43,Private,75638
49,Private,176172
26,Private,126484
28,Private,190334
48,Private,404843
25,?,387203
33,Self-emp-not-inc,262685
26,Private,301178
51,Private,127140
45,Local-gov,368907
18,?,345712
25,Private,379794
22,Private,159203
47,Federal-gov,168681
29,Self-emp-inc,53280
48,Private,169730
63,Self-emp-not-inc,70342
27,?,176115
43,Private,69867
46,Self-emp-inc,224245
36,?,178479
41,Private,153571
32,Private,204703
50,Self-emp-not-inc,172841
29,Private,234654
26,Private,335795
33,Private,238152
19,?,308316
24,Private,158539
26,Private,164559
35,Private,159310
33,State-gov,189895
36,Private,59143
17,?,161677
65,Self-emp-not-inc,168204
63,Private,97118
32,Federal-gov,177323
28,Private,38703
38,Private,76156
20,Private,102216
17,Private,358313
43,Private,224558
31,Private,165795
26,Private,206172
58,Private,126622
42,Private,186902
17,Private,192827
25,?,236661
30,Private,33984
53,Private,183634
76,Self-emp-not-inc,41043
29,?,218785
52,Federal-gov,156937
41,Private,128648
54,Private,158901
29,Self-emp-inc,228050
26,Private,250909
44,Private,231504
31,Local-gov,25358
26,Private,246651
18,Self-emp-not-inc,132472
37,Private,40363
40,Private,235679
32,Private,97993
27,?,167702
36,Private,96321
33,Private,240531
57,Private,150819
46,Private,136397
45,Local-gov,361913
27,?,142683
48,State-gov,156982
51,Private,38716
28,Private,195482
24,Private,140131
38,Self-emp-inc,183763
37,Private,168828
36,Private,106132
28,?,30042
33,Private,318509
42,Private,199246
31,Private,124149
33,Private,189536
39,Local-gov,327193
55,Private,88485
21,Self-emp-not-inc,275869
46,Private,77797
42,Private,225236
41,Private,96462
30,Private,249644
40,Private,82007
27,Private,159108
44,Local-gov,212297
69,Private,248830
21,Private,105618
54,Private,158987
28,Private,195256
37,Private,160478
38,Private,165011
31,Self-emp-inc,188015
34,Private,173123
20,Self-emp-inc,133551
36,Local-gov,233886
28,State-gov,44879
38,Private,232150
31,Private,118424
70,Federal-gov,214464
39,Self-emp-inc,178094
33,Private,175266
23,Private,217165
55,Local-gov,136094
18,?,439837
46,Private,260224
47,Private,128079
41,Private,163865
28,Private,265838
36,State-gov,140847
35,Private,67407
23,Private,132656
34,Private,111978
35,Local-gov,247374
25,State-gov,138655
17,Private,671782
47,Local-gov,178603
28,Self-emp-inc,71587
18,Private,98286
18,Private,209544
57,?,148838
20,?,310364
43,Self-emp-inc,79901
38,Private,98303
30,Private,160203
28,Private,157998
34,Private,175681
46,Local-gov,97657
51,Self-emp-not-inc,94837
49,Private,88045
17,Private,165104
65,Local-gov,157993
39,Self-emp-inc,138313
31,Local-gov,334444
40,State-gov,114824
43,Private,207201
34,Private,92342
31,Self-emp-inc,198628
36,Private,239250
30,Private,193166
60,Private,326204
25,Private,413818
28,Private,137275
30,Private,224254
43,Private,174963
27,Private,57268
30,Federal-gov,36115
29,Local-gov,153689
42,Private,113753
51,Local-gov,173782
27,Private,96062
40,Private,177805
36,Private,200344
21,Local-gov,25276
42,Self-emp-inc,174690
60,Private,148135
30,?,198281
25,Private,232319
30,Private,409941
44,Private,181271
40,Private,320496
56,Local-gov,248389
33,Private,109601
44,Private,150288
49,Private,184907
43,Private,294872
42,Private,122166
40,Private,255790
17,Private,255789
34,Self-emp-inc,30992
49,Private,110843
18,Self-emp-not-inc,125728
42,Private,202893
35,Private,138122
62,Self-emp-inc,144348
34,Self-emp-not-inc,155420
31,Private,194481
56,Federal-gov,158176
56,Self-emp-not-inc,30909
26,Private,38990
18,Private,119168
24,Private,117400
