age,type_employer,fnlwgt
40,Private,218903
46,Private,189763
28,Private,355259
21,Private,286853
43,Private,128170
43,Private,125461
24,Private,211345
43,Local-gov,147328
40,Private,225978
26,Private,188767
54,Private,178251
55,Private,92215
34,Private,33945
53,Private,104413
40,Private,105936
36,Private,158592
31,Private,169240
32,Federal-gov,454508
63,Local-gov,41161
27,Private,217200
47,Private,102308
44,Private,367749
25,Self-emp-not-inc,210278
28,Private,335357
28,Private,334368
53,Private,196328
39,Private,188391
19,Federal-gov,30559
40,Private,174515
90,Private,171956
46,Private,271828
22,Private,24896
24,Private,228613
38,Private,37028
33,Private,144064
40,Private,146659
40,Private,220460
21,?,230397
29,Self-emp-not-inc,132686
27,Private,193701
27,Private,163942
35,Private,182074
27,Private,37933
37,Private,98941
49,Private,165134
39,Private,202950
19,?,145234
26,Private,96130
49,Private,36032
51,State-gov,172962
42,Self-emp-inc,187702
42,Private,307638
40,?,273425
25,Private,195118
48,Private,119199
42,Self-emp-not-inc,64632
59,Private,361494
29,Private,173652
20,Private,283499
28,Private,90196
20,?,182117
48,Self-emp-inc,200471
39,Private,278187
28,Private,119545
24,Private,219754
25,Private,131976
43,Private,300528
48,Federal-gov,326048
47,Private,95680
24,State-gov,177526
64,Self-emp-not-inc,150121
43,Self-emp-not-inc,198096
36,Private,208358
29,Private,100219
35,Private,191502
51,Self-emp-inc,180195
28,Private,142264
22,Private,190625
59,Private,160631
57,Self-emp-not-inc,225334
58,Local-gov,310085
32,?,53042
52,?,134447
41,Private,149102
34,Private,56883
25,Private,206600
49,State-gov,203039
35,Private,180342
62,Private,185503
50,Self-emp-not-inc,391016
36,Private,173804
47,Local-gov,242552
39,Private,172718
26,Private,209942
57,Local-gov,268252
20,Private,195770
49,Private,186172
21,Private,256356
51,Private,138847
46,Self-emp-not-inc,57452
40,Private,327573
47,Private,151267
50,State-gov,198103
43,Private,598606
46,Self-emp-inc,284799
17,Private,139183
37,Private,112554
23,Self-emp-inc,214542
56,Private,174351
25,Local-gov,222800
50,Private,170050
38,Local-gov,116580
63,Private,183608
18,Private,304169
31,Private,235389
42,Private,217826
33,Private,323619
20,Private,121568
23,Self-emp-not-inc,208503
25,Local-gov,112835
59,Federal-gov,115389
52,Private,338816
29,Private,367706
17,Private,263746
32,?,282622
36,Self-emp-inc,213008
39,Self-emp-not-inc,188571
39,Local-gov,57424
24,Private,69045
30,Self-emp-inc,117570
68,State-gov,235882
43,Private,336513
31,Private,332379
27,Self-emp-inc,153546
63,Private,181863
44,Private,378251
41,Private,89226
23,Private,189832
31,State-gov,33308
30,Private,206051
55,Private,234213
32,Private,344129
47,Private,84726
44,Private,100584
38,Private,270985
51,Private,53197
46,Private,271828
58,Private,140363
23,Private,40060
27,Private,406662
32,Private,353994
19,Self-emp-not-inc,206599
28,Local-gov,25864
32,Private,107843
18,Private,148644
29,Private,174163
28,Local-gov,154863
19,Private,202673
63,Private,113324
33,Private,171216
23,Private,249277
54,Local-gov,135840
51,Local-gov,420917
20,Private,196745
31,Private,395170
40,Private,71738
40,Private,130571
20,?,34862
22,?,306031
22,Private,129934
51,Local-gov,175750
50,State-gov,229272
49,Private,107425
51,Self-emp-inc,166459
51,Private,254230
63,Self-emp-not-inc,159715
46,Self-emp-not-inc,32825
18,?,437851
53,Local-gov,549341
25,Private,22546
22,Private,73203
57,Private,108426
75,Private,95985
28,Private,250679
63,Local-gov,109849
49,Private,371299
43,Private,421837
29,?,315026
40,Private,163985
30,Private,219318
42,Private,44121
42,Private,310632
43,Private,174575
83,?,251951
25,Private,109009
21,Private,193219
55,?,106707
37,Private,80638
52,Private,192390
54,State-gov,198186
37,Private,182668
40,Private,92036
31,Private,163303
31,Private,381153
21,Private,61777
44,Private,101593
28,Private,210867
51,Private,306785
25,Private,111058
33,Private,254221
59,Self-emp-not-inc,80467
28,Private,407672
50,?,174964
33,Private,288825
31,Local-gov,190401
59,Private,67841
30,Self-emp-inc,68330
90,?,256514
43,Private,188786
44,Private,242619
39,Self-emp-not-inc,126569
55,Private,147098
23,Private,195411
28,State-gov,19395
31,Private,223327
25,Private,306666
49,Private,157569
18,Private,41794
31,Local-gov,90409
27,?,129661
49,Private,166789
30,Private,98733
34,Private,119422
54,?,187221
26,Private,118736
41,Private,125461
27,Self-emp-inc,233724
38,Private,96330
54,Private,174865
61,Private,195453
20,Private,138768
20,Private,133352
36,Private,99270
30,Local-gov,73796
66,?,160995
23,Private,208598
49,Private,176684
20,?,124242
21,Private,221480
35,Self-emp-not-inc,189878
65,Self-emp-not-inc,225473
40,Private,289403
26,Private,269060
26,Private,214413
40,Private,20109
53,Private,114758
28,Private,87239
22,Private,195532
17,Local-gov,191910
48,Self-emp-not-inc,133694
52,Private,117700
29,Private,37215
39,Private,140854
54,Private,282680
24,Private,137591
25,Private,198163
19,Private,406078
38,Self-emp-not-inc,357962
54,Private,146409
56,?,128900
27,Private,51025
18,Private,232024
49,Private,119182
56,Private,184553
48,Self-emp-not-inc,213140
20,Private,284737
49,Private,197418
51,Private,159604
50,Self-emp-not-inc,146603
27,Private,219371
60,Private,121832
46,Private,39363
43,Private,193494
48,Private,377757
33,Private,208180
67,State-gov,423561
32,Local-gov,49325
29,Private,370494
19,Private,236396
21,Private,688355
30,Private,126242
26,Private,164018
40,Private,191196
41,Private,282948
46,Private,34377
40,Self-emp-not-inc,209833
30,Local-gov,125159
44,Self-emp-not-inc,147206
59,Private,381851
35,Private,332588
17,Private,48610
61,Private,51170
45,Private,123283
29,Private,376680
26,Private,33939
36,Private,167482
18,Private,57957
33,Private,157747
45,Federal-gov,311671
34,Private,155343
69,?,628797
43,Private,212894
29,Private,194200
33,Federal-gov,207172
55,Private,110871
60,?,199947
32,Self-emp-not-inc,39369
32,Federal-gov,127651
18,Private,130849
66,Local-gov,222810
67,?,182378
58,Private,188982
46,Self-emp-inc,120121
29,Private,319149
36,Private,183892
33,Private,209900
26,Private,150361
56,Private,191917
34,Private,424988
20,Private,147171
26,Private,154966
34,Private,117983
31,?,345497
20,Private,315877
68,Federal-gov,232151
75,Private,311184
20,Private,275190
18,Self-emp-not-inc,40293
41,State-gov,363591
58,Private,190747
17,Private,57324
47,Private,30457
41,Private,178983
32,Private,213179
49,Private,164799
31,Private,153078
23,Private,138892
46,Self-emp-not-inc,148599
55,Private,414994
45,Private,339863
41,Private,252058
22,?,99543
33,Self-emp-not-inc,118267
29,Private,266043
47,Self-emp-inc,212120
28,Private,161674
36,Private,62346
76,Private,199949
56,Private,119859
33,Federal-gov,129707
57,Self-emp-inc,282913
59,Local-gov,196013
17,Private,121037
55,Private,211678
25,Private,371987
55,Private,31905
48,Self-emp-not-inc,121124
46,Private,58126
39,Private,56648
45,Private,123075
32,Local-gov,255004
36,Self-emp-not-inc,20333
53,Private,127671
52,Self-emp-not-inc,195462
54,Self-emp-not-inc,212165
52,Private,236180
29,Self-emp-not-inc,160786
52,Private,178983
42,Private,219288
41,Federal-gov,57924
58,Private,204021
27,Private,167336
49,Private,43910
42,Local-gov,159931
29,Private,207064
41,Federal-gov,168294
49,Local-gov,194895
32,?,134886
36,Private,135293
25,Private,218667
51,Private,147954
17,Private,156501
30,Self-emp-not-inc,33308
22,Private,41763
24,Private,349691
24,Private,229773
51,Private,162944
50,Private,202296
36,Local-gov,196529
35,?,253860
20,Private,309580
42,Private,179557
90,Private,141758
35,Private,113322
44,Private,116632
39,State-gov,141420
19,Private,42750
54,Private,165278
32,Private,198068
28,Private,60772
31,Private,49923
59,Private,194290
28,Private,212091
49,Private,114797
33,Private,163392
19,Local-gov,169853
43,Private,86750
63,Private,361631
17,Private,265657
35,Private,360814
26,Local-gov,197530
29,Private,88432
35,Private,175614
59,Private,43221
63,Self-emp-not-inc,271550
51,Private,143741
35,?,476573
19,Private,237455
25,Private,191271
41,Private,336643
55,?,193895
25,Private,277444
43,Self-emp-not-inc,183479
62,?,235521
25,Private,49092
34,State-gov,34104
33,Private,158416
21,Local-gov,38771
43,Private,111483
51,Local-gov,33863
64,?,286732
60,Private,389254
47,Private,164113
44,Private,112517
78,?,363134
39,Local-gov,301614
44,Private,476391
36,Private,749105
35,Local-gov,215419
46,Private,199316
45,?,189564
19,Private,63363
72,Private,284080
30,Private,220148
35,Private,112271
55,Private,160662
24,Private,152189
45,Private,166929
51,Private,240988
43,Self-emp-not-inc,145441
46,Private,27802
19,Private,274657
28,?,55950
27,Private,366066
46,Local-gov,109089
46,Private,110151
42,Private,196001
40,?,161285
50,Private,69345
48,Private,498325
58,Local-gov,92141
35,Private,212465
35,Private,348690
20,Private,130840
27,Private,132191
65,Self-emp-inc,338316
41,Private,93793
48,Private,96359
50,Private,196193
33,Private,110998
19,Private,167140
25,?,394820
66,Self-emp-inc,185369
34,State-gov,190290
59,Private,108496
41,Self-emp-not-inc,120539
28,Private,161607
29,Private,35032
64,Local-gov,50442
39,Private,146091
32,Private,211028
19,Private,310158
29,Private,38353
27,Private,200227
25,Private,76144
57,Private,365683
42,Private,110028
44,Private,206686
52,Private,218550
52,Private,124993
34,Private,204461
20,Private,116375
56,Self-emp-not-inc,258752
36,Private,189674
21,Private,90935
32,Private,162604
42,Private,184857
28,Private,53063
29,?,134566
22,?,367655
34,Private,45114
24,Private,200089
51,Private,44000
50,Private,100109
52,Private,170562
29,Private,297544
21,Private,149637
55,Self-emp-not-inc,158315
41,Private,286970
25,Private,306352
26,Self-emp-not-inc,227858
33,Federal-gov,339388
43,Private,83827
42,Private,108502
37,Private,410913
35,?,163582
26,Private,43408
37,Private,259284
29,Private,187327
31,Private,213750
51,Private,138179
59,Private,50223
18,Self-emp-inc,38307
39,Private,91711
23,Private,235071
44,Private,45093
30,Private,108023
58,Self-emp-not-inc,204816
39,Self-emp-inc,167482
27,Private,39232
27,Private,135308
33,Private,204042
41,Private,141642
31,Private,87054
70,Private,642830
56,Private,435022
43,Private,163215
33,Private,394727
36,Private,173804
40,Private,146520
49,Private,146268
84,Self-emp-not-inc,155057
55,Self-emp-inc,138594
36,Private,383518
66,?,31362
21,Private,188793
33,Private,109996
27,Private,195681
18,Private,401051
23,Private,193949
53,Self-emp-not-inc,152810
42,Self-emp-not-inc,206066
63,Self-emp-not-inc,391121
31,Private,137814
35,Private,245090
19,Private,160033
41,?,149385
18,Private,302859
37,Private,333651
43,Private,102180
33,Private,477106
38,Private,189404
25,Private,55718
48,Private,102112
46,Private,377401
34,Local-gov,167063
43,Private,253759
45,Local-gov,148222
51,Private,86373
50,Local-gov,370733
25,Private,137951
61,Private,230568
46,Self-emp-inc,191978
51,Self-emp-inc,139127
64,Private,149044
33,State-gov,208785
20,Private,49179
37,Private,83375
40,Private,222848
44,Private,298885
42,Private,149909
29,State-gov,191355
40,Private,205175
17,Private,191260
28,Private,338376
21,Private,133471
19,Private,178811
26,Private,159732
47,Private,179313
59,Private,426001
70,Local-gov,176493
47,Private,108510
26,Private,192262
37,Self-emp-not-inc,48063
29,Private,464536
38,Private,316211
51,Federal-gov,106257
61,Self-emp-inc,134768
49,Private,61307
40,Private,321758
31,Private,128220
21,Private,203924
26,State-gov,203279
44,Private,138845
28,Self-emp-not-inc,123983
22,Private,290504
19,Private,277974
45,Self-emp-inc,191776
43,Private,313022
66,Local-gov,75134
43,Private,183096
27,Private,336951
29,Private,183061
23,Private,120910
20,Private,227554
57,Private,182677
33,Private,209768
34,Private,173495
36,Private,263130
25,Private,279667
21,State-gov,166704
28,Private,61487
25,State-gov,120041
48,Private,205424
63,Private,66634
28,Private,30070
42,Private,50018
34,Self-emp-not-inc,24961
20,Private,221661
53,Self-emp-not-inc,240138
22,Private,221533
22,Private,113062
67,Private,217028
35,State-gov,197495
52,Federal-gov,424012
35,Private,28572
55,Private,193568
55,Private,308373
27,Private,107236
33,Private,376483
23,State-gov,186634
41,Private,51506
43,Private,199191
26,Private,292803
17,Private,365613
52,State-gov,303462
35,Private,193106
26,Private,410240
34,Private,223678
35,Private,108293
65,Self-emp-not-inc,223580
38,Private,229180
27,Private,47907
46,Self-emp-not-inc,110015
44,Private,179136
21,Private,129699
60,Private,230545
31,Private,118161
39,Private,288551
25,Private,91709
37,Private,95336
31,Private,182237
20,?,111252
18,Private,125441
73,Self-emp-not-inc,161251
52,Private,145409
44,Private,104440
58,Private,306233
59,Self-emp-inc,107287
24,Private,117583
49,Self-emp-not-inc,110457
19,Private,151506
30,Private,280927
24,Private,222993
45,Private,107682
30,Private,345122
33,Private,101562
25,Private,235795
29,Private,165360
42,Self-emp-inc,277256
24,Private,33016
26,Private,109080
52,Private,174421
24,Private,259351
39,Private,85319
20,State-gov,340475
68,?,484298
28,Private,107411
44,Self-emp-inc,195124
19,Private,188815
32,Private,381583
35,Private,194690
28,Self-emp-not-inc,204984
33,Private,345360
42,Self-emp-not-inc,198692
18,Private,260801
40,Private,204046
29,Private,183009
42,State-gov,102343
50,Federal-gov,69345
28,Private,132686
47,Self-emp-inc,483596
37,Local-gov,108540
37,Self-emp-inc,205852
33,Private,31573
21,Private,174714
63,Private,133144
31,Private,183778
32,Private,205152
20,Private,225395
25,Private,36984
21,Private,292264
46,Private,324601
33,State-gov,357691
60,Self-emp-not-inc,525878
44,Self-emp-not-inc,197558
46,Local-gov,222115
36,Local-gov,217414
32,Private,90446
19,Private,104830
42,Private,166740
37,Private,172538
55,Private,354923
19,Private,393712
44,Private,172479
19,Private,186159
23,Private,102729
34,Private,27409
51,Private,153486
34,Private,434292
21,Private,246207
36,Private,83089
33,Private,180551
40,Private,48612
32,Federal-gov,148138
27,Local-gov,230885
35,Private,223514
39,Private,115418
41,Private,147206
45,Private,112362
18,Private,120544
43,Private,208277
66,Self-emp-not-inc,291362
42,Private,211860
46,Local-gov,149949
29,Private,209934
29,Federal-gov,229300
36,Private,75826
43,Private,120277
25,Private,104439
34,Self-emp-inc,23778
35,Private,163237
28,Private,175262
40,Private,248406
46,Local-gov,375675
44,Private,205822
38,Federal-gov,122493
40,Private,310101
57,Self-emp-inc,61885
32,Private,227214
18,Private,118847
17,?,659273
47,Private,30840
27,Private,188576
46,Private,83064
31,Local-gov,149184
32,Private,209103
37,Self-emp-inc,39089
20,Private,184756
34,Private,309513
37,Private,361888
58,Local-gov,237879
28,Private,50814
69,Private,541737
19,Private,374262
43,Private,185670
35,Private,242094
49,Self-emp-not-inc,117634
41,Private,163258
58,Private,186991
25,?,218948
39,Private,198097
33,Private,176711
19,Private,165310
26,Private,261278
54,Self-emp-inc,98051
38,Private,215917
53,Self-emp-not-inc,192982
58,Private,140363
43,Private,35910
25,Private,256263
42,Local-gov,222596
25,Self-emp-not-inc,60828
29,?,125159
31,Private,220690
47,Federal-gov,224559
43,Private,200835
30,Private,140869
73,Local-gov,181902
30,Private,287908
29,Private,183887
30,Private,284395
21,Private,117210
29,Private,110134
30,Private,175931
48,Private,118717
26,Private,274724
19,?,26620
58,Private,289364
31,Private,31600
33,Private,142675
47,Local-gov,174533
27,Private,210867
37,Private,178136
66,?,213149
32,Private,77634
44,?,174147
20,Private,138107
44,Self-emp-inc,269733
48,State-gov,85384
22,Private,112847
29,Private,216481
34,Private,176831
42,Private,132481
36,?,216256
31,Federal-gov,334346
26,Private,181597
50,Private,210217
44,Self-emp-not-inc,26669
43,State-gov,230961
67,?,81761
24,Private,304386
52,?,248113
44,Self-emp-not-inc,124692
23,Private,252153
30,Private,112263
42,Private,282964
51,Local-gov,136823
31,Local-gov,58624
31,Private,48189
28,Private,249571
60,Private,27886
58,Private,94741
20,Private,107801
34,?,353881
23,Private,184255
39,Federal-gov,200968
38,Private,132879
35,Private,154410
32,Private,73621
37,Private,108140
48,Private,248164
29,Federal-gov,208534
36,Self-emp-not-inc,343721
40,Self-emp-not-inc,33068
30,Federal-gov,355789
19,Private,351040
23,Private,195767
40,Private,79372
46,Private,328216
45,Self-emp-not-inc,225456
48,State-gov,99086
42,Self-emp-not-inc,170721
27,Private,225142
40,Private,117860
50,Private,22418
47,Private,197702
43,State-gov,33331
21,Private,109869
30,Private,208043
42,Private,147099
85,Private,115364
31,State-gov,188900
60,Private,156616
41,Self-emp-not-inc,83411
28,Private,189346
19,Private,231962
45,Private,81132
47,Private,168262
52,Private,122109
72,Private,195184
40,Self-emp-not-inc,125206
30,Private,156025
25,Private,359985
44,State-gov,165108
75,?,173064
52,Self-emp-not-inc,135716
24,Private,178255
30,State-gov,70617
30,Private,154950
26,Private,247025
21,Private,204641
38,Private,227615
33,Local-gov,511289
24,Self-emp-inc,189148
18,Private,39529
29,Private,229729
70,Local-gov,88638
28,Local-gov,304960
49,Private,104455
39,Private,135020
26,Federal-gov,76900
21,Private,285457
24,Self-emp-not-inc,322931
21,Private,115895
53,Private,204584
23,Private,106957
44,Private,164043
32,Private,256362
35,State-gov,35626
25,Private,177499
33,Private,171876
34,Private,40067
23,Private,38251
70,Private,102610
32,Local-gov,296466
24,Private,184756
30,Local-gov,233993
22,Private,204160
26,Private,202033
25,Private,179953
46,Private,174426
41,Self-emp-inc,253060
30,Private,44419
31,Private,374833
29,Private,243660
28,Private,54243
22,?,120572
36,Private,79649
39,Private,203763
57,Self-emp-not-inc,217692
20,Private,34590
56,Private,168625
31,Private,273324
37,Federal-gov,408229
69,?,171050
24,Private,353696
43,Private,188199
53,State-gov,118793
54,Local-gov,204325
29,Private,256671
30,Private,88913
42,Private,266710
53,Federal-gov,205288
36,Private,154835
36,Private,194630
27,Private,204788
44,Private,259479
52,Private,245275
29,?,41281
57,Private,173832
34,Self-emp-inc,314375
30,Private,205950
27,?,188711
41,Private,74775
44,Self-emp-inc,121352
43,Private,99212
44,Private,182402
20,Private,50397
43,Private,60001
42,Private,30424
32,Private,130057
22,Private,123876
30,Private,203488
55,Private,201112
44,Private,174283
22,Private,235853
27,State-gov,31935
56,Private,139616
33,Private,165814
58,Self-emp-inc,130454
40,Private,224658
33,Self-emp-not-inc,281030
19,Private,169758
47,Federal-gov,117628
20,Private,91939
36,Private,111545
41,Local-gov,185057
34,Private,101345
37,Private,227597
46,Private,123598
30,Private,87054
25,Private,321205
36,Private,290560
47,?,149700
35,Private,150217
21,Private,197182
58,State-gov,400285
47,Private,212120
47,Private,344157
19,Private,199441
42,Private,152568
32,Private,208291
34,Private,224358
24,Private,185452
36,Local-gov,51424
26,Private,262656
22,Private,151105
38,Local-gov,745768
41,Private,289886
39,Private,192251
27,Private,29807
26,Federal-gov,211596
21,Private,72593
42,Private,179524
33,State-gov,296282
44,Private,202466
52,Private,110977
31,Private,131568
21,Private,77759
51,Private,508891
20,Private,211345
43,Private,184105
50,Private,150941
62,Private,162825
58,Private,281792
39,Private,358837
42,Private,281209
46,Private,315423
23,Private,262744
35,Private,225750
55,Self-emp-inc,257216
23,Private,274797
62,Self-emp-not-inc,204085
38,Private,129591
52,Private,190333
27,?,180553
29,Private,349154
40,Local-gov,24763
29,Private,130856
46,Self-emp-inc,110702
40,Private,96129
27,Local-gov,200492
25,Private,193820
33,Private,101345
40,Self-emp-inc,64885
41,State-gov,109762
44,Private,223308
47,Self-emp-not-inc,119199
42,Local-gov,351161
32,Private,324386
34,Private,226296
62,Private,150693
27,Federal-gov,105189
55,Private,234125
32,?,647882
41,Private,277192
21,Private,314182
31,Local-gov,189269
42,Private,121055
39,Private,43712
32,Private,50178
52,Private,159908
24,Private,359828
24,Private,585203
49,State-gov,155372
26,Private,176520
51,State-gov,226885
28,Private,198813
49,Private,40000
35,Private,117381
78,Private,180239
27,Private,275110
51,Local-gov,209320
44,Self-emp-not-inc,567788
29,Private,86613
27,Private,329426
44,Self-emp-not-inc,264740
34,Private,189759
24,Private,168997
49,Federal-gov,105586
37,Local-gov,189878
39,Private,179481
39,Private,74194
52,Private,84278
25,Private,309098
45,Private,188950
35,Local-gov,162651
64,State-gov,216160
40,Local-gov,233891
43,Local-gov,117022
50,Self-emp-inc,176751
68,?,76371
76,Private,93125
37,Private,251396
64,Private,477697
36,Private,423711
44,Private,85604
22,Private,99199
28,Self-emp-not-inc,200515
27,Private,176683
22,Private,309178
37,Self-emp-not-inc,301568
27,Private,339956
67,Self-emp-not-inc,354405
47,Private,332727
29,Private,24153
46,Local-gov,111558
19,Private,69770
20,Private,186849
55,State-gov,337599
34,Private,120461
68,Private,138714
24,Private,19410
21,Private,232569
45,Private,161819
45,Local-gov,102359
35,Private,110402
49,Local-gov,102359
33,Self-emp-inc,281832
46,Federal-gov,190729
35,Private,346766
42,Self-emp-not-inc,170649
52,Private,204402
36,Private,181065
57,Private,278228
31,Private,164569
20,Private,312017
24,Private,32311
29,Private,184596
21,Private,235442
20,Private,122649
47,Private,74305
45,Private,34248
17,Private,209650
57,Private,94429
38,Private,101192
77,?,152900
35,?,164866
54,Private,98535
55,State-gov,136819
50,Self-emp-not-inc,225772
43,Private,173316
43,Self-emp-inc,35662
48,Self-emp-not-inc,164582
42,Private,186376
32,Private,290964
35,Private,107160
54,Private,135803
30,Private,391114
20,Private,238685
44,Private,355728
22,Private,154713
30,Private,255279
25,Private,123095
27,Private,178778
67,Self-emp-not-inc,139960
27,Private,60374
30,Private,206512
45,Private,234652
39,Private,211154
47,Local-gov,93476
62,Private,210464
23,Private,154210
61,?,160625
35,Private,77146
45,Private,295046
65,Private,190568
25,Private,150553
44,Self-emp-inc,165815
31,Local-gov,243665
26,Self-emp-not-inc,189238
47,Self-emp-not-inc,199058
44,Private,44006
59,Federal-gov,200700
31,Local-gov,213307
48,Self-emp-not-inc,209057
39,Private,119098
36,Private,206951
56,Private,157749
18,Private,160984
20,?,346341
31,Private,356689
29,Private,309463
24,Private,49218
33,Private,125856
48,Federal-gov,147397
25,Private,199947
36,Self-emp-inc,116133
23,State-gov,502316
39,Private,167728
67,Local-gov,233681
49,State-gov,102308
33,Private,193042
41,Private,53956
24,Private,164529
51,Private,102615
57,Self-emp-inc,124137
43,Private,241895
35,Private,282461
42,Private,204450
20,Private,94057
45,Private,235646
18,Private,186909
20,Private,347530
50,Private,72351
36,Private,188571
30,Private,291951
33,Self-emp-not-inc,223046
41,Local-gov,235951
45,Private,96798
71,Private,183678
25,Private,356344
18,?,340117
34,Private,219619
27,Local-gov,331046
33,Private,112383
44,Private,190532
22,Private,215546
20,Private,194504
35,?,144172
36,Private,607848
42,Local-gov,121998
36,Private,290409
45,Local-gov,182100
63,Private,236338
34,Private,203488
55,Local-gov,212448
26,Private,227489
43,Local-gov,231964
21,State-gov,39236
58,Private,349910
54,Private,111469
29,Private,87905
38,Private,323269
23,Private,176486
47,Private,152073
24,Private,341368
49,?,202874
27,Private,373499
23,Never-worked,188535
49,Local-gov,226871
38,Private,377486
28,?,147471
45,Private,189225
33,Self-emp-not-inc,58702
30,State-gov,231043
30,Private,340917
37,Private,134367
47,Private,199058
33,Private,183612
22,Private,514033
22,Private,285775
38,Private,470663
26,State-gov,106812
29,Private,135296
72,Local-gov,144515
31,Self-emp-not-inc,119411
68,Local-gov,177596
21,Private,185251
21,Private,51047
52,Local-gov,152795
51,Self-emp-not-inc,121548
36,Private,75073
21,Private,170800
58,Private,373344
37,Private,127961
30,Self-emp-not-inc,292472
33,Private,99309
19,Private,198668
23,Private,117583
65,Private,205309
20,Private,216825
28,Private,181291
37,Private,312766
45,Federal-gov,56904
60,Federal-gov,165630
48,Private,102359
30,Private,288566
23,?,141003
45,Private,190482
39,Private,142707
26,Private,339952
58,Private,430005
49,Private,148549
33,Private,177675
49,Local-gov,193249
25,Private,339324
40,Private,277647
17,Private,232900
21,Private,57916
17,Private,174298
39,Private,156897
51,Private,174754
42,Private,94600
25,Private,40512
36,Private,272950
50,Private,202044
46,Private,54985
57,Private,133126
65,Private,271092
50,Private,135643
18,Private,130652
47,Local-gov,114459
64,?,178724
62,Self-emp-inc,118725
26,Private,187891
37,Private,125550
66,Private,116468
29,State-gov,409201
42,Private,258589
50,Private,165001
50,Local-gov,254148
32,Private,171116
27,Federal-gov,276776
39,Self-emp-inc,241153
51,Private,29580
24,Private,255474
67,Self-emp-inc,116986
43,Private,184099
31,Private,117816
48,Private,186539
29,Private,261375
50,Private,77905
26,Self-emp-inc,160340
50,Self-emp-not-inc,312477
58,State-gov,123329
53,Private,188644
31,Private,80933
38,Self-emp-inc,206951
37,Private,167396
45,Private,186272
49,Private,129513
52,Private,143953
21,Private,254904
41,Private,193995
38,Federal-gov,205852
47,Local-gov,173938
61,Federal-gov,160155
31,?,82473
34,Private,141058
49,Private,192323
62,Federal-gov,159165
53,Private,548580
25,Private,234057
45,Private,241350
69,Private,108196
38,Private,168055
50,Private,98350
30,Private,222162
29,Private,178551
27,State-gov,208406
39,Private,189623
24,Private,173679
25,Private,35854
42,Self-emp-not-inc,82161
63,Self-emp-not-inc,129845
37,Local-gov,102936
47,Local-gov,37672
21,?,355686
61,Local-gov,115023
29,Private,351871
32,Private,188245
57,State-gov,290661
41,Private,221172
23,Private,188950
56,Private,301835
32,Private,313729
23,?,232512
36,Private,201519
42,Local-gov,55363
46,Private,358533
52,Private,174767
51,Private,177727
71,Private,228806
23,Local-gov,287988
30,Self-emp-inc,321990
22,Private,349368
69,Private,140176
59,Private,147989
24,Private,201680
48,Private,227714
32,Private,113688
47,Self-emp-not-inc,177457
35,Private,248010
51,State-gov,167065
17,Private,150262
47,Self-emp-not-inc,84735
46,State-gov,72506
30,Private,170130
30,Private,447739
41,Private,66118
37,Federal-gov,22201
45,Private,108993
61,State-gov,151459
25,Private,163396
38,State-gov,134069
27,Private,168827
31,Private,373432
43,Private,184625
41,Local-gov,176716
23,Private,184813
36,State-gov,108320
26,Private,224426
58,Private,164857
38,Private,167725
49,Federal-gov,586657
26,Private,283715
52,Private,200419
19,Private,214935
38,Private,357173
43,Private,177083
41,Private,49797
57,Private,437727
42,Private,115178
37,Private,167415
39,Private,150217
21,Private,221418
43,Self-emp-not-inc,174090
51,Private,192182
53,Private,104461
30,Private,129707
35,Private,67083
29,Private,78261
24,Private,55424
37,Self-emp-not-inc,75050
26,?,132749
46,Private,184169
37,Private,220237
33,Private,554986
35,Private,228493
39,Private,188540
36,Private,183425
37,Private,131463
61,Private,210464
40,State-gov,269733
55,Private,141549
54,Self-emp-not-inc,58898
35,Self-emp-not-inc,153066
40,Private,119493
20,Private,256240
45,Private,129336
27,Private,183511
31,Private,363130
22,Private,459463
64,Local-gov,96076
28,Private,116531
27,Private,104457
52,State-gov,125796
30,Private,467108
40,Private,198692
25,Private,162687
33,Private,232475
45,Local-gov,140644
57,Private,217886
21,?,199915
50,Local-gov,220640
23,Private,196674
32,Private,137076
42,Private,183319
75,Private,187424
20,?,229843
53,Private,224894
41,Private,197919
24,Private,122234
40,Self-emp-not-inc,48859
37,Self-emp-not-inc,174308
22,Private,166371
52,Private,145081
26,Local-gov,287233
17,Private,127366
29,Private,203697
38,State-gov,103925
33,Private,193285
34,Private,176244
35,Private,142282
43,Self-emp-not-inc,110355
27,Self-emp-not-inc,212041
30,Private,124020
27,Self-emp-not-inc,420054
27,Private,86681
45,Private,199058
34,Private,684015
34,Private,183811
43,Local-gov,241528
20,Private,112847
71,State-gov,210673
57,Private,279636
32,Private,390997
49,Private,81654
23,Private,177526
43,Private,64631
21,Private,166517
31,Self-emp-not-inc,340880
28,Self-emp-inc,113870
35,Private,205338
42,Private,30824
31,Private,38223
44,Self-emp-not-inc,155930
27,Private,256764
27,State-gov,106721
35,Private,31964
45,Private,151627
28,Self-emp-not-inc,188278
28,Self-emp-not-inc,96219
60,Private,160339
28,Private,120135
28,Private,200515
24,Private,241367
39,Private,80410
34,Private,120959
42,Private,222011
33,Private,141841
39,Private,129764
50,Private,27484
44,Private,156413
45,Private,363677
56,Private,219762
62,Private,77884
31,Private,213643
24,Private,69640
40,Private,329924
30,Local-gov,257796
56,Private,92444
57,Private,180779
33,Self-emp-not-inc,343021
49,Private,176814
38,Private,409604
25,Private,252803
27,Private,310850
